"ID1" "ID2" "d12"
177 23 98252.71
177 24 96769.37
177 67 82142.3
177 69 83986.96
177 70 83263.85
177 71 89387.88
177 72 87411.43
177 73 86487.25
177 74 89282.01
177 76 92380.73
177 77 98750.46
177 79 74536.96
177 80 77024.2
177 81 66303.83
177 82 66945.43
177 83 92809.23
177 94 84562.55
177 95 76609.68
177 96 82492.28
177 97 90158.05
177 98 85000.49
177 99 69954.16
177 100 87011.79
177 101 92724.72
177 102 77608.05
177 103 82029.2
177 104 79643.98
177 106 90884.15
177 107 91824.02
177 108 58768.24
177 109 44913.06
177 110 39407.63
177 112 40528.29
177 113 54609.01
177 114 39475.88
177 115 49887.08
177 116 42468.81
177 117 47871.47
177 119 71540.61
177 120 70474.74
177 122 68463.09
177 123 70436.49
177 124 63921.27
177 125 63140.03
177 127 46482.52
177 128 60262.33
177 130 62436.81
177 131 57878.61
177 132 87038.46
177 133 81784.73
177 134 82395.95
177 135 82791.74
177 136 74989.44
177 137 77272.71
178 179 6273.86
178 183 56439.41
178 185 66595.25
178 186 62216.35
178 187 73381.66
178 188 61230.97
178 189 72333.65
178 190 25054.72
178 191 6923.7
178 193 43778.64
178 194 9608.52
178 196 33140.22
178 4 44435.43
178 5 44571.79
178 6 49047.19
178 7 47489.59
178 8 43622.69
178 9 42203.6
178 11 45595.19
178 12 44051.45
178 13 41487.55
178 14 44920.54
178 15 42849.81
178 16 40051.96
178 17 50553.77
178 18 77963.69
178 19 52759.28
178 20 65987.5
178 21 74098.6
178 22 62616.21
178 79 93317.55
178 80 95629.47
178 81 84734.81
178 82 85669.34
178 95 95640.02
178 99 88732.71
178 102 96215.83
178 104 98021.29
178 108 70064.98
178 109 47909.84
178 110 47936.91
178 112 34417.6
178 113 40064.58
178 114 28302.59
178 115 30804.84
178 116 24784.1
178 117 28905.94
178 119 53689.23
178 120 53068.47
178 122 51032.8
178 123 53479.04
178 124 46019.98
178 125 45001.85
178 127 29447.31
178 128 42519.42
178 130 45438.66
178 131 44254.06
178 132 69314.74
178 133 66120.36
178 134 67042.08
178 135 67282.19
178 136 60334.38
178 137 62698.25
179 183 55055.82
179 185 63540.79
179 186 60287.91
179 187 70222.84
179 188 59946.18
179 189 71095.05
179 190 20845.88
179 191 12120.1
179 193 41219.55
179 194 12249.42
179 196 31050.89
179 4 39292.13
179 5 40061.65
179 6 44656.61
179 7 42594.64
179 8 38765.32
179 9 37368.84
179 11 41057.18
179 12 40687.03
179 13 36782.58
179 14 40240.04
179 15 39265.22
179 16 35713.18
179 17 45513.72
179 18 77147.6
179 19 47274.4
179 20 62209.53
179 21 70344.84
179 22 58227.69
179 67 96011.46
179 69 96883.27
179 70 97489.24
179 79 88967.07
179 80 91472.51
179 81 80741.66
179 82 81386.74
179 94 98310.16
179 95 90361.45
179 96 95966.21
179 98 98373.51
179 99 83162.15
179 102 90522.65
179 103 94724.31
179 104 92212.15
179 108 63931.03
179 109 42844.28
179 110 41982.06
179 112 31599.63
179 113 41187.1
179 114 27444.34
179 115 36155.28
179 116 28033.17
179 117 33714.87
179 119 57120.19
179 120 56131.67
179 122 54112.05
179 123 56205.3
179 124 49489.86
179 125 48692.53
179 127 32158.61
179 128 45846.41
179 130 48176.3
179 131 44902.52
179 132 72647.78
179 133 68028.41
179 134 68768.62
179 135 69100.9
179 136 61640.36
179 137 63969.17
180 181 9808.06
180 182 15521.38
180 183 75312.16
180 185 58859.49
180 186 67721.06
180 187 52018.74
180 188 72447.64
180 189 65577.14
180 190 99960.1
180 193 81816.09
180 196 92623.32
180 4 83997.37
180 5 81231.26
180 6 76536.23
180 7 79907.32
180 8 83336.89
180 9 84578.91
180 11 80319.12
180 12 80552.23
180 13 84798.27
180 14 81432.75
180 15 81713.93
180 16 85256.72
180 17 77921.76
180 18 66886.41
180 19 79742.6
180 20 58609.81
180 21 50479.97
180 22 63322.52
180 23 69491.05
180 24 73794.76
180 25 49274.3
180 27 48841.79
180 28 50483.02
180 29 48556.38
180 30 65145.02
180 31 59154.12
180 32 51188.79
180 33 60189.86
180 35 51617.88
180 37 49721.19
180 38 55004.76
180 39 50941.29
180 40 56556.38
180 42 55798.62
180 43 53261.29
180 44 58816.3
180 45 48850.47
180 47 52630.58
180 48 55949.16
180 49 57196.44
180 50 52856.61
180 52 50955.78
180 53 52401.6
180 55 55542.77
180 56 49457
180 57 59236.14
180 58 55119.22
180 59 59598.59
180 60 48791.33
180 62 48885.51
180 63 60336.44
180 64 56258.55
180 65 51039.92
180 66 51336.48
180 67 43716.27
180 69 59267.64
180 70 34602.41
180 71 42051.2
180 72 42286.66
180 73 43974.05
180 74 25553.43
180 75 14573.96
180 76 21398.47
180 77 16804.52
180 79 34171.68
180 80 30442.91
180 81 40248.01
180 82 40698.53
180 84 28182.35
180 85 26215.15
180 86 37078.89
180 87 19484.02
180 88 36053.19
180 89 27846
180 90 29200.36
180 91 30640.51
180 92 34090.53
180 93 29998.6
180 94 45316.01
180 95 48228.01
180 96 50830.59
180 97 52293.75
180 98 51942.15
180 99 58782.63
180 100 52835.55
180 101 51687.88
180 102 60082.8
180 103 62155.31
180 104 64009.63
180 106 47481.99
180 107 63724.99
181 182 21635.75
181 183 78695.84
181 185 63743
181 186 71247.34
181 187 56891.07
181 188 75358.69
181 189 67361.33
181 193 86812.28
181 196 97664.31
181 4 90998.71
181 5 87739.07
181 6 83049.75
181 7 86820.05
181 8 90088.78
181 9 91268.99
181 11 86875.19
181 12 86149.75
181 13 91372.96
181 14 88085.85
181 15 87483.23
181 16 91540.85
181 17 85077.55
181 18 67547.2
181 19 87395.6
181 20 64675.5
181 21 56578.69
181 22 70208.02
181 23 79170.06
181 24 83521.17
181 25 57262.24
181 27 57101.32
181 28 59246.85
181 29 57377.79
181 30 73167.53
181 31 65861.76
181 32 58996.46
181 33 66926.96
181 35 60560.14
181 37 58648.75
181 38 63265.07
181 39 59846.42
181 40 63639.57
181 42 62802.23
181 43 62220.88
181 44 65326.16
181 45 57744.87
181 47 59638.25
181 48 65376.07
181 49 62961.13
181 50 60214.88
181 52 58586.39
181 53 59732.28
181 55 61391.92
181 56 57810.48
181 57 63228.32
181 58 62325.26
181 59 66757.33
181 60 56615.14
181 62 57239.66
181 63 69360.51
181 64 62992.69
181 65 60011.45
181 66 60467.46
181 67 53442.43
181 69 69070.09
181 70 44203.77
181 71 51857.34
181 72 52092.25
181 73 53776.67
181 74 35221.25
181 75 18747.75
181 76 31115.13
181 77 26590.79
181 79 42462.92
181 80 38377.5
181 81 47144.51
181 82 48355.77
181 84 34919.41
181 85 32438.3
181 86 41169.36
181 87 26023.94
181 88 44857.23
181 89 34357.76
181 90 32528.65
181 91 36672.5
181 92 42896.56
181 93 38404.04
181 94 55102.42
181 95 57817.71
181 96 60607.02
181 97 62083.52
181 98 61745.52
181 99 68256.36
181 100 62643.38
181 101 61440.86
181 102 69805.29
181 103 71945.31
181 104 73774.42
181 106 57267.63
181 107 73498.53
182 183 60018.77
182 185 43338.44
182 186 52406.99
182 187 36497.63
182 188 57348.27
182 189 51173.23
182 190 84719.09
182 193 66309.19
182 196 77125.44
182 4 69378.31
182 5 66241.58
182 6 61545.81
182 7 65211.31
182 8 68516.53
182 9 69714.36
182 11 65359.67
182 12 65154.3
182 13 69854.71
182 14 66539.84
182 15 66370.22
182 16 70140.34
182 17 63442.81
182 18 53342.37
182 19 65819.9
182 20 43350.02
182 21 35217.1
182 22 48593.75
182 23 67020.72
182 24 70665.02
182 25 54931.3
182 27 53788.93
182 28 53737.78
182 29 51709.71
182 30 70049.02
182 31 67146.93
182 32 57198.3
182 33 68093.29
182 35 54139.05
182 37 52403.22
182 38 59641.98
182 39 53644.32
182 40 63924.89
182 42 63353.99
182 43 55629.54
182 44 67175.12
182 45 51711.28
182 47 60308.41
182 48 55908.49
182 49 66811.43
182 50 59810.53
182 52 57395.19
182 53 59434.54
182 55 65086.65
182 56 54098.3
182 57 71026.39
182 58 62295.63
182 59 66701.49
182 60 54884.49
182 62 53556.34
182 63 62128.14
182 64 64306.67
182 65 53474.02
182 66 53070.78
182 67 37409.51
182 69 53869.85
182 70 27655.6
182 71 38387.43
182 72 37881.04
182 73 39273.11
182 74 20438.79
182 75 28773.26
182 76 17845.01
182 77 18415.19
182 79 21739.41
182 80 17330.71
182 81 25510.59
182 82 26898.19
182 83 95432.38
182 84 38025.77
182 85 37032.22
182 86 49517.06
182 87 30780.25
182 88 40214.57
182 89 38073.97
182 90 42690.03
182 91 41286.31
182 92 38446.04
182 93 36106.2
182 94 39973.31
182 95 40367.19
182 96 44984.2
182 97 48745.58
182 98 46867.34
182 99 49829.33
182 100 48349.6
182 101 48927.9
182 102 53078.75
182 103 56233.32
182 104 57505.86
182 106 44291.93
182 107 60123.98
183 185 19542.59
183 186 7619.82
183 187 25065.99
183 188 4937.34
183 189 16055.23
183 190 37557.31
183 191 62665.04
183 193 16386.6
183 194 65984.82
183 196 24223.6
183 4 37526.79
183 5 30842.6
183 6 29268.98
183 7 34750.41
183 8 34417.96
183 9 34336.79
183 11 30991.98
183 12 21345.19
183 13 33199.13
183 14 32492.36
183 15 23511.09
183 16 30387.36
183 17 36798.62
183 18 22652.51
183 19 43488.84
183 20 26495.66
183 21 31117.6
183 22 31983.5
183 23 96257.25
183 24 96999.67
183 28 99239.84
183 29 97487.94
183 35 98206.58
183 37 97177.85
183 39 98165.18
183 43 99059.32
183 45 96971.97
183 48 94322.31
183 65 97536.56
183 66 95906.91
183 67 69349.57
183 69 79415.67
183 70 65259.83
183 71 75842.34
183 72 74005.27
183 73 73948.79
183 74 67162.22
183 75 88703.26
183 76 68618.86
183 77 73702.12
183 79 52154.91
183 80 52124.53
183 81 41465.16
183 82 45223.35
183 84 94907.26
183 85 94812.58
183 87 89417.36
183 88 90356
183 89 95280.77
183 91 98560.24
183 92 89300.14
183 93 89614.55
183 94 72724.43
183 95 66077.23
183 96 73617.15
183 97 81533.86
183 98 76606.53
183 99 65701.66
183 100 78932.08
183 101 83543.53
183 102 73986.33
183 103 79140.11
183 104 77974.93
183 106 79895.85
183 107 88378.56
183 108 86614.9
183 109 84576.29
183 110 74850.7
183 112 83685.38
183 113 96151.06
183 114 82163.84
183 115 82514.91
183 116 80996.87
183 117 82687.42
183 127 85831.04
183 128 98369.39
183 131 99957.86
185 186 12931.64
185 187 6865.44
185 188 19426.75
185 189 22097.48
185 190 43103.42
185 191 73386.4
185 193 23072.84
185 194 75547.16
185 196 33924.43
185 4 32969.76
185 5 27463.6
185 6 23403.95
185 7 28872.25
185 8 30774.04
185 9 31509.52
185 11 26933.08
185 12 22928.25
185 13 31052.14
185 14 28492.28
185 15 24587.03
185 16 30005.31
185 17 29058.96
185 18 29473.86
185 19 34694.26
185 20 8938.22
185 21 11579.99
185 22 17272.38
185 23 77828.73
185 24 78968.82
185 25 84751.87
185 27 82645.76
185 28 79704.49
185 29 77947.74
185 30 96266.46
185 31 99212.35
185 32 87228.65
185 33 99912.94
185 35 78693.29
185 37 77648.15
185 38 86931.04
185 39 78642.36
185 40 95297.59
185 42 95102.24
185 43 79565.92
185 44 99846.93
185 45 77435.58
185 47 92613.74
185 48 75018.18
185 50 91011.63
185 52 88098.16
185 53 90813.87
185 55 99853.78
185 56 82386.52
185 58 93544.44
185 59 97305.29
185 60 85417.66
185 62 81997.47
185 63 83570.23
185 64 96757.66
185 65 78021.08
185 66 76416.12
185 67 49980.15
185 69 60937.53
185 70 45722.18
185 71 56360.87
185 72 54544.13
185 73 54544.63
185 74 47942.29
185 75 71358.04
185 76 49683.93
185 77 55119
185 79 32744.05
185 80 33080.31
185 81 22119.11
185 82 25688.79
185 83 91406.07
185 84 76159.17
185 85 76276.49
185 86 89406.44
185 87 71224.48
185 88 70927.61
185 89 76598.04
185 90 84081.39
185 91 79854.18
185 92 69920.39
185 93 70445.09
185 94 53392.08
185 95 47024.44
185 96 54605.64
185 97 62403.97
185 98 57595.26
185 99 47853.96
185 100 59915.85
185 101 64323.25
185 102 55879.76
185 103 60992.43
185 104 60128.3
185 106 60549.89
185 107 69867.58
185 108 78487.32
185 109 83625.12
185 110 71736.91
185 112 87761.13
185 114 88696.68
185 115 95550.64
185 116 91268.35
185 117 94841.04
185 127 95645.51
186 187 17729.17
186 188 6499.51
186 189 12900.04
186 190 41492.45
186 191 68658.19
186 193 19570.25
186 194 71645.41
186 196 29246.97
186 4 37640.45
186 5 31115.64
186 6 28475.2
186 7 34241
186 8 34762.77
186 9 34994.73
186 11 31007.6
186 12 22880.29
186 13 34070.35
186 14 32609.49
186 15 25044.57
186 16 31806.94
186 17 35644.7
186 18 20572.01
186 19 42122.74
186 20 21006.67
186 21 24387.21
186 22 27874.2
186 23 90651.89
186 24 91673.62
186 25 97212.4
186 27 95166.85
186 28 92394.76
186 29 90608.24
186 32 99691.08
186 35 91449.81
186 37 90362.35
186 38 99593.1
186 39 91376.75
186 43 92355.87
186 45 90121.79
186 48 87927.64
186 56 94948.17
186 60 97820.94
186 62 94544.64
186 63 96459.9
186 65 90773.29
186 66 89211.09
186 67 62877.4
186 69 73762.59
186 70 58298.74
186 71 69178.79
186 72 67384.1
186 73 67423.87
186 74 59830.27
186 75 81084.03
186 76 61171.95
186 77 66168.57
186 79 44989.56
186 80 44746.88
186 81 34287.11
186 82 38291.21
186 84 87390.35
186 85 87257.77
186 87 81825.28
186 88 83151.08
186 89 87750.56
186 90 94461.4
186 91 91032.92
186 92 82049.25
186 93 82233.16
186 94 66300.08
186 95 59952.17
186 96 67531.55
186 97 75335.56
186 98 70521.73
186 99 60449.53
186 100 72843.1
186 101 77249.59
186 102 68584.58
186 103 73717.83
186 104 72747.29
186 106 73451.02
186 107 82707.56
186 108 86028.65
186 109 86766.11
186 110 76159.32
186 112 87659.8
186 114 86952.43
186 115 89234.46
186 116 86945.96
186 117 89175.09
186 127 91663.02
187 188 23903.09
187 189 23492.67
187 190 49663.1
187 191 80190.22
187 193 29934.31
187 194 82275.92
187 196 40784.71
187 4 38116.11
187 5 33142.33
187 6 28783.15
187 7 33887.02
187 8 36232.66
187 9 37109.91
187 11 32497.59
187 12 29543.65
187 13 36807.04
187 14 33984.55
187 15 31089.7
187 16 36107.82
187 17 33522.61
187 18 29999.9
187 19 38496.02
187 20 11137.66
187 21 8196.45
187 22 19822.49
187 23 75046.03
187 24 76585.04
187 25 79541.63
187 27 77527.2
187 28 74899.35
187 29 73081.49
187 30 91636.39
187 31 93854.66
187 32 82020.05
187 33 94591.38
187 35 74048.39
187 37 72899.51
187 38 82059.56
187 39 73940.96
187 40 89997.48
187 42 89753.61
187 43 75013.65
187 44 94416.94
187 45 72624.12
187 47 87176.14
187 48 71008.35
187 49 95869.01
187 50 85696.23
187 52 82816.21
187 53 85474.75
187 55 94160.71
187 56 77333.87
187 58 88245.29
187 59 92118.43
187 60 80128.52
187 62 76921.09
187 63 79407.3
187 64 91333.84
187 65 73365.79
187 66 71883.91
187 67 45975.3
187 69 58237.82
187 70 40747.18
187 71 51951.5
187 72 50224.46
187 73 50406.79
187 74 42115.52
187 75 64637.06
187 76 43567.75
187 77 48776.76
187 79 27294.69
187 80 27059.14
187 81 16606.13
187 82 20888.43
187 83 91218.67
187 84 69926.96
187 85 69928.41
187 86 83043.98
187 87 64726.69
187 88 65426.28
187 89 70327.65
187 90 77525.93
187 91 73598.87
187 92 64320.08
187 93 64550.76
187 94 49449.57
187 95 43702.23
187 96 51259.59
187 97 58794.29
187 98 54220.02
187 99 46017.32
187 100 56511.99
187 101 60537.17
187 102 53647.23
187 103 58653.01
187 104 58098.02
187 106 56522.18
187 107 67049.22
187 108 81501.76
187 109 88687.55
187 110 76376.57
187 112 93792.69
187 114 95082.37
187 116 98019.38
188 189 11148.9
188 190 42470.29
188 191 67390.97
188 193 21111.08
188 194 70794.8
188 196 29157.08
188 4 41564.16
188 5 34898.07
188 6 32904.29
188 7 38539.07
188 8 38520.5
188 9 38543.92
188 11 34956.11
188 12 25719.58
188 13 37468.41
188 14 36503.36
188 15 27908.43
188 16 34804.5
188 17 40332.39
188 18 17760.91
188 19 46959.74
188 20 27418.67
188 21 30836.11
188 22 33922.87
188 23 97134.39
188 24 98122.84
188 28 98741.53
188 29 96940.66
188 35 97830.86
188 37 96721.9
188 39 97746.35
188 43 98754.41
188 45 96467.26
188 48 94397.39
188 65 97152.28
188 66 95612.97
188 67 69341.2
188 69 80246.81
188 70 64612.38
188 71 75597.72
188 72 73815
188 73 73876.3
188 74 65854.42
188 75 86115.66
188 76 67028.48
188 77 71826.26
188 79 51195.52
188 80 50741.23
188 81 40508.95
188 82 44644.65
188 84 93069.11
188 85 92825.38
188 87 87238.74
188 88 89281.85
188 89 93393.47
188 90 99742.38
188 91 96681.09
188 92 88138.29
188 93 88169.26
188 94 72770.38
188 95 66450.08
188 96 74030.06
188 97 81828.25
188 98 77020.1
188 99 66876.17
188 100 79341.23
188 101 83733.9
188 102 75038.52
188 103 80176.24
188 104 79175.37
188 106 79916.06
188 107 89194.61
188 108 90493.82
188 109 89283.86
188 110 79343.82
188 112 88616.11
188 114 87086.13
188 115 86891.58
188 116 85721.38
188 117 87196.84
188 127 90586.44
189 190 53389.99
189 191 78434.89
189 193 31698.2
189 194 81908.94
189 196 40266.74
189 4 50526.57
189 5 44015.08
189 6 41285.76
189 7 47066.39
189 8 47661.76
189 9 47891.71
189 11 43898.43
189 12 35616.54
189 13 46955.49
189 14 45502.98
189 15 37799.98
189 16 44621.51
189 17 48321.64
189 18 7752.38
189 19 54684.56
189 20 31032.83
189 21 31597.48
189 22 39053.14
189 23 98532.91
189 27 99112.57
189 28 97021.86
189 29 95126.77
189 35 96397.2
189 37 95117.01
189 39 96215.86
189 43 97472.46
189 45 94754.33
189 48 94016.32
189 56 99039.82
189 62 98588.35
189 65 95705.62
189 66 94385.66
189 67 69115.75
189 69 81730.48
189 70 63030.76
189 71 74730.77
189 72 73099.89
189 73 73426.53
189 74 62725.88
189 75 79748.15
189 76 63220.62
189 77 67272.77
189 79 49258.33
189 80 47827.64
189 81 39041.87
189 82 43843.26
189 84 88354.31
189 85 87772.57
189 87 81798.88
189 88 86348.01
189 89 88563.66
189 90 93860.29
189 91 91842.04
189 92 85016.84
189 93 84399.96
189 94 72606.38
189 95 67136.88
189 96 74670.01
189 97 82087.42
189 98 77614.99
189 99 69333.15
189 100 79892.46
189 101 83733.98
189 102 77088.73
189 103 82118.22
189 104 81496.38
189 106 79583.66
189 107 90535.84
189 108 98697.81
189 109 99516.01
189 110 89044.5
189 112 99595.96
189 114 98217.94
189 115 97495.47
189 116 96757.16
189 117 97978.79
190 191 31962.48
190 193 21922.97
190 194 33083.64
190 196 14069.64
190 4 20192.78
190 5 19528.27
190 6 23995.41
190 7 22724.11
190 8 18858.15
190 9 17430.49
190 11 20557.47
190 12 20179.97
190 13 16573.59
190 14 19958.41
190 15 18578.06
190 16 15001.11
190 17 25968.17
190 18 60208.26
190 19 29274.76
190 20 41371.34
190 21 49506.51
190 22 37571.13
190 23 93933.46
190 24 92701.56
190 48 98168.83
190 67 76576.52
190 69 79213.33
190 70 77331.22
190 71 83834.96
190 72 81851.02
190 73 80988.59
190 74 83149.09
190 76 86179.57
190 77 92514.44
190 79 68292.87
190 80 70693.02
190 81 59909.82
190 82 60666.61
190 83 90594.05
190 94 79102.15
190 95 71163.04
190 96 77270.2
190 97 85047.96
190 98 79854.26
190 99 64991.93
190 100 81919.3
190 101 87587.87
190 102 72844.22
190 103 77411.88
190 104 75129.21
190 106 85562.88
190 107 87269.69
190 108 58876.93
190 109 48470.45
190 110 41276.78
190 112 46221.61
190 113 61072.37
190 114 45785.43
190 115 55728.73
190 116 48877.79
190 117 53956.01
190 119 77965.98
190 120 76941.21
190 122 74926.71
190 123 76926.18
190 124 70334.83
190 125 69517.63
190 127 52951.22
190 128 66691.48
190 130 68921.47
190 131 64281.36
190 132 93485.57
190 133 88270.83
190 134 88869.44
190 135 89271.67
190 136 81431.26
190 137 83706.95
191 193 50486.28
191 194 5538.93
191 196 39761.79
191 4 51177.36
191 5 51467.62
191 6 55957.7
191 7 54313.96
191 8 50453.6
191 9 49038.78
191 11 52488.01
191 12 50925.68
191 13 48350.2
191 14 51790.51
191 15 49751.26
191 16 46962.84
191 17 57337.31
191 18 83821.42
191 19 59336.58
191 20 72895.31
191 21 81001.93
191 22 69530.42
191 81 91654.09
191 82 92591.42
191 99 95258.89
191 108 73942.41
191 109 49518.01
191 110 51369.21
191 112 33276.94
191 113 34818.77
191 114 25269.92
191 115 24084.56
191 116 18332.13
191 117 21993.77
191 119 46966.43
191 120 46491.59
191 122 44455.56
191 123 47058.68
191 124 39302.49
191 125 38213.6
191 127 23238.11
191 128 35869.35
191 130 39051.33
191 131 39328.9
191 132 62599.98
191 133 60106.41
191 134 61137.64
191 135 61318.8
191 136 54746.38
191 137 57121.12
193 194 52950.73
193 196 10852.08
193 4 22522.3
193 5 16089.52
193 6 16337.92
193 7 20718.75
193 8 19319.53
193 9 18911.75
193 11 16569.96
193 12 6181.16
193 13 17621.63
193 14 17799.4
193 15 7968.48
193 16 14461.96
193 17 23552.9
193 18 38819.21
193 19 30094.53
193 20 24622.73
193 21 32171.85
193 22 25319.1
193 23 89731.65
193 24 89675.62
193 28 97157.83
193 29 95600.6
193 35 95736.09
193 37 94992.51
193 39 95838.46
193 43 96338.93
193 45 94952.55
193 48 90437.36
193 63 99183.28
193 65 95106.67
193 66 93208.13
193 67 66405.55
193 69 73394.31
193 70 64596.62
193 71 73464.17
193 72 71504.47
193 73 71059.45
193 74 68621.18
193 75 93953.74
193 76 70969.79
193 77 76851.14
193 79 53189.33
193 80 54546.61
193 81 43319.12
193 82 45518.93
193 83 94855.7
193 84 97435.08
193 85 97856.32
193 87 93225.37
193 88 90374.98
193 89 97971.11
193 92 89637.33
193 93 90903.98
193 94 69482.91
193 95 61995.09
193 96 69134.29
193 97 77214.49
193 98 72030.53
193 99 58983.06
193 100 74304.84
193 101 79515.42
193 102 67394.08
193 103 72459.05
193 104 70790.99
193 106 76523.5
193 107 82198.25
193 108 71435.08
193 109 68194.06
193 110 58580.01
193 112 68101.38
193 113 82311.26
193 114 67501.32
193 115 72479.69
193 116 68544.99
193 117 71796.93
193 119 97444.7
193 120 96838.1
193 122 94803.23
193 123 97161.77
193 124 89777.25
193 125 88696.5
193 127 73068.41
193 128 86296.77
193 130 89113.91
193 131 85780.62
194 196 42462.95
194 4 51288.48
194 5 52290.95
194 6 56897.38
194 7 54712.34
194 8 50907.19
194 9 49522.38
194 11 53281.12
194 12 52781.57
194 13 48976.91
194 14 52434.83
194 15 51423.6
194 16 47961.08
194 17 57552.28
194 18 87570.9
194 19 58934.88
194 20 74428.52
194 21 82562.9
194 22 70462.79
194 81 92988.18
194 82 93627.71
194 99 94598.21
194 108 70252.37
194 109 44685.93
194 110 47499.32
194 112 27782.7
194 113 30471.59
194 114 19814.52
194 115 25224.34
194 116 15801.56
194 117 22063.8
194 119 44897.3
194 120 44002.62
194 122 41975.19
194 123 44217.31
194 124 37256.08
194 125 36443.13
194 127 20120.78
194 128 33632.92
194 130 36170.26
194 131 34733.2
194 132 60453.51
194 133 56581.27
194 134 57470.48
194 135 57726.2
194 136 50726.08
194 137 53089.76
196 4 24434.36
196 5 19747.55
196 6 22340.51
196 7 24536.61
196 8 21601.81
196 9 20550.02
196 11 20652.02
196 12 13248.66
196 13 19152.15
196 14 21157.97
196 15 13235.22
196 16 15769.27
196 17 27943.3
196 18 46719.03
196 19 33558.25
196 20 34924.5
196 21 42717.22
196 22 34148.73
196 23 96643.3
196 24 96126.69
196 48 98648.25
196 67 75278.02
196 69 80794.52
196 70 74244.79
196 71 82453.4
196 72 80472.58
196 73 79888.98
196 74 78766.9
196 76 81282.97
196 77 87278.61
196 79 63393.13
196 80 64993.94
196 81 53796.67
196 82 55676.37
196 83 98207.98
196 92 99358.94
196 94 78198.11
196 95 70490.13
196 96 77338.53
196 97 85377.81
196 98 80149.73
196 99 66293.1
196 100 82368.54
196 101 87778.4
196 102 74594.81
196 103 79521.72
196 104 77598.78
196 106 85096.5
196 107 89389.47
196 108 70398.95
196 109 62471.18
196 110 54589.83
196 112 59620.48
196 113 72237.15
196 114 57963.85
196 115 61632.04
196 116 57923.77
196 117 60958.2
196 119 86726.82
196 120 86200.2
196 122 84164.05
196 123 86608.12
196 124 79064.06
196 125 77946.26
196 127 62540.66
196 128 75617.6
196 130 78563.52
196 131 75905.41
196 133 98955.9
196 134 99755.65
196 136 92689.2
196 137 95019.61
4 5 6684.26
4 6 9609.05
4 7 4279.87
4 8 3202.82
4 9 3908.16
4 11 6639.77
4 12 16516.07
4 13 5321.69
4 14 5062.84
4 15 14556.82
4 16 8790.48
4 17 6302.67
4 18 58211.05
4 19 9412.79
4 20 27540.96
4 21 35054.22
4 22 20793.38
4 23 73977.93
4 24 72963.02
4 25 93915.96
4 27 91384.79
4 28 86761.85
4 29 85526.86
4 32 96206.97
4 35 84891.07
4 37 84553.13
4 38 93811.3
4 39 85177.26
4 43 85142.87
4 45 84733.17
4 48 77982.35
4 52 97494.17
4 56 90733.06
4 60 95044.36
4 62 90522.66
4 63 86557.19
4 65 84341.59
4 66 82173.83
4 67 56773.87
4 69 59042.17
4 70 58312.48
4 71 64011.42
4 72 62038.43
4 73 61097.06
4 74 64860.39
4 75 93698.56
4 76 68218.96
4 77 74717.4
4 79 50745.59
4 80 53784.11
4 81 43880.78
4 82 43485.25
4 83 73793.58
4 84 93226.78
4 85 94339.21
4 87 90990.89
4 88 83098.75
4 89 93961.58
4 91 96896.25
4 92 82831.06
4 93 85324.93
4 94 59167.23
4 95 51213.96
4 96 57146.33
4 97 64880.82
4 98 59697.81
4 99 44799.16
4 100 61746.51
4 101 67429.96
4 102 52679.21
4 103 57298.77
4 104 55074.56
4 106 65502.75
4 107 67176.65
4 108 49126.97
4 109 50667.2
4 110 38932.3
4 112 56719.21
4 113 76122.02
4 114 59721.57
4 115 75230.69
4 116 66714.31
4 117 73003.81
4 119 95425.83
4 120 93953.76
4 122 91994.31
4 123 93501.58
4 124 87943.74
4 125 87386.59
4 127 70179.07
4 128 84196.75
4 130 85693.63
4 131 78471.68
4 136 95807.46
4 137 97945.86
5 6 4697.31
5 7 4879.24
5 8 3648.99
5 9 4065.35
5 11 1047.29
5 12 9966.77
5 13 3689
5 14 1711.44
5 15 8163.45
5 16 4700.57
5 17 8205.12
5 18 51667.56
5 19 14250.38
5 20 23262.48
5 21 31219.35
5 22 18175.75
5 23 77059.7
5 24 76428.87
5 25 94732.12
5 27 92259.74
5 28 87919.31
5 29 86565.58
5 32 97083.27
5 35 86195.51
5 37 85713.5
5 38 95081.83
5 39 86418.72
5 43 86572.61
5 45 85817.92
5 48 79825.55
5 52 98298.71
5 56 91679.51
5 60 95778.63
5 62 91431.05
5 63 88507.88
5 65 85614.87
5 66 83529.75
5 67 57413.31
5 69 61473.37
5 70 57824.72
5 71 64670.37
5 72 62681.27
5 73 61905.12
5 74 63648.44
5 75 91682.96
5 76 66734.88
5 77 73112.71
5 79 48907.78
5 80 51501.02
5 81 40992.6
5 82 41351.06
5 83 79239.91
5 84 92390.31
5 85 93296.43
5 87 89540.12
5 88 83177.95
5 89 93067.89
5 91 96099
5 92 82754.45
5 93 84869.64
5 94 60080.15
5 95 52194.14
5 96 58650.33
5 97 66587.75
5 98 61357.5
5 99 47007.17
5 100 63510.26
5 101 69065.68
5 102 55197.2
5 103 60038.71
5 104 58023.96
5 106 66733.73
5 107 69930.86
5 108 55798.86
5 109 56386.99
5 110 45149.01
5 112 60729.45
5 113 78785.65
5 114 62696.93
5 115 75250.18
5 116 68002.23
5 117 73459.07
5 119 97001.28
5 120 95773.36
5 122 93780.53
5 123 95544.4
5 124 89419.2
